826 2229 08822 35620
827 1 08822 35620
828 1377 08825 35620
829 103 08831 35620
830 1 08831 35620
831 30792 08831 35620
832 30978 08831 35620
833 10066 08833 35620
834 1626 08835 35620
835 315 08837 35620
836 832 08840 35620
837 970 08846 35620
838 771 08852 35620
839 959 08854 35620
840 20364 08854 35620
841 1513 08859 35620
842 1743 08861 35620
843 30144 08865 10900
844 1195 08872 35620
845 1176 08873 35620
846 1155 08873 35620
847 31427 08876 35620
848 80679 08889 37980
849 10980 08901 35620
850 51890 08998 41700
851 31021 09072 37980
852 1455 09546 24340
853 591 09602 31100
854 446 10001 35620
855 46 10001 35620
856 2028 10002 35620
857 2047 10002 35620
858 2252 10002 35620
859 1452 10003 35620
860 2069 10007 35620
861 541 10009 35620
862 1348 10009 35620
863 31209 10011 35620
864 220 10013 35620
865 1035 10014 35620
866 21545 10016 35620
867 50597 10016 17140
868 400 10019 35620
869 1864 10023 35620
870 2015 10024 35620
871 51392 10024 40060
872 595 10024 35620
873 80458 10024 35620
874 80784 10024 35620
875 59 10026 35620
876 98 10027 35620
877 267 10027 35620
878 1251 10028 35620
879 1268 10031 35620
880 317 10032 35620
881 21067 10035 35620
882 30740 10036 35620
883 30521 10037 35620
884 670 10040 35620
885 1602 10065 35620
886 2116 10065 35620
887 783 10069 35620
888 1699 10075 35620
889 20222 10101 35620
890 916 10128 35620
891 31147 10128 35620
892 30944 10280 35620
893 2798 10301 35620
894 732 10301 35620
895 837 10301 35620
896 20972 10301 35620
897 20408 10303 35620
898 20153 10304 35620
899 1166 10305 35620
900 51825 10306 35620
901 1332 10306 35620
902 1101 10309 35620
903 947 10314 35620
904 30771 10450 24340
905 80146 10452 35620
906 2910 10453 35620
907 283 10459 35620
908 1443 10462 35620
909 2008 10462 35620
910 50658 10462 35620
911 364 10463 35620
912 30813 10463 35620
913 466 10466 35620
914 10619 10466 35620
915 1476 10466 35620
916 20621 10466 35620
917 30042 10467 35620
918 322 10468 35620
919 1767 10469 35620
920 725 10471 35620
921 1500 10472 35620
922 80662 10473 35620
923 104 10475 35620
924 2786 10491 35620
925 1383 10520 35620
926 20175 10520 35620
927 259 10520 35620
928 2319 10530 35620
929 10011 10530 35620
930 80553 10552 33100
931 21698 10553 35620
932 710 10567 35620
933 1673 10573 35620
934 579 10579 35620
935 20674 10579 35620
936 3019 10583 0
937 2088 10603 35620
938 51141 10607 35620
939 102 10701 35620
940 1158 10703 35620
941 1849 10704 35620
942 80213 10704 35620
943 20851 10705 35620
944 51967 10705 35620
945 20830 10801 35620
946 80463 10925 16860
947 30302 10940 39100
948 31416 10940 39100
949 1493 10947 0
950 582 10952 35620
951 30496 10954 35620
952 1669 10970 35620
953 738 10980 35620
954 30102 10992 39100
955 835 10994 35620
956 20137 10994 35620
957 80734 11003 35620
958 81 11004 35620
959 20614 11021 35620
960 1505 11040 35620
961 15 11040 35620
962 51953 11106 35620
963 20626 11106 35620
964 1781 11127 35620
965 1055 11203 35620
966 1354 11203 35620
967 392 11204 35620
968 188 11206 35620
969 35 11207 35620
970 51753 11207 35620
971 30169 11208 35620
972 1372 11208 35620
973 717 11209 35620
974 21064 11209 35620
975 10590 11210 35620
976 2010 11211 35620
977 80135 11211 14460
978 2308 11212 35620
979 2611 11212 35620
980 1072 11213 35620
981 2884 11213 35620
982 80657 11213 10740
983 521 11214 35620
984 1722 11215 35620
985 52049 11215 38900
986 10888 11215 35620
987 1272 11219 35620
988 80137 11219 35620
989 607 11220 35620
990 334 11220 35620
991 50632 11220 35620
992 2799 11221 35620
993 1070 11223 35620
994 30096 11223 35620
995 20093 11223 35620
996 79 11225 35620
997 1456 11225 35620
998 263 11225 35620
999 1162 11225 35620
1000 20176 11225 35620
1001 1197 11226 35620
1002 80489 11226 35620
1003 80546 11226 35620
1004 25 11228 35620
1005 50895 11230 35620
1006 30162 11230 35620
1007 20289 11233 35620
1008 51317 11234 35620
1009 51748 11234 35620
1010 588 11234 35620
1011 1162 11235 35620
1012 742 11235 35620
1013 2658 11236 35620
1014 1434 11236 35620
1015 51955 11238 35620
1016 1341 11238 35620
1017 10895 11356 35620
1018 36 11357 35620
1019 17 11363 35620
1020 10582 11365 35620
1021 60 11370 35620
1022 1524 11372 35620
1023 30956 11372 35620
1024 1474 11373 35620
1025 50970 11374 35620
1026 1178 11374 35620
1027 2117 11375 35620
1028 1186 11375 35620
1029 81 11375 35620
1030 30970 11375 35620
1031 258 11385 35620
1032 358 11412 35620
1033 551 11412 35620
1034 2888 11413 35620
1035 342 11414 35620
1036 1480 11414 35620
1037 443 11418 35620
1038 200 11418 35620
1039 80747 11418 35620
1040 316 11419 35620
1041 30405 11421 35620
1042 1789 11422 35620
1043 1153 11422 35620
1044 1319 11427 35620
1045 1219 11427 35620
1046 395 11432 35620
1047 20091 11433 35620
1048 50569 11433 35620
1049 1992 11434 35620
1050 89 11434 35620
1051 175 11435 35620
1052 221 11435 35620
1053 1291 11474 35620
1054 30036 11501 35620
1055 2265 11509 35620
1056 102 11510 35620
1057 155 11518 35620
1058 1109 11520 35620
1059 1428 11554 35620
1060 1568 11554 35620
1061 835 11558 35620
1062 458 11558 35620
1063 30324 11560 35620
1064 20375 11561 47900
1065 31028 11561 35620
1066 2192 11575 40140
1067 1678 11576 35620
1068 30556 11581 35620
1069 284 11654 35620
1070 281 11691 35620
1071 379 11693 35620
1072 915 11694 35620
1073 1287 11701 35620
1074 1607 11701 35620
1075 96 11701 35620
1076 1422 11710 35620
1077 735 11714 35620
1078 1426 11715 35620
1079 706 11720 35620
1080 1090 11722 35620
1081 20859 11727 35620
1082 30180 11727 35620
1083 38 11729 35620
1084 74 11731 35620
1085 50692 11735 35620
1086 31136 11735 35620
1087 122 11738 35620
1088 1978 11741 35620
1089 2683 11743 35620
1090 50636 11743 35620
1091 30034 11743 35620
1092 30153 11743 35620
1093 1453 11746 35620
1094 598 11746 35620
1095 2956 11746 35620
1096 51343 11746 35620
1097 226 11754 35620
1098 8 11755 35620
1099 239 11758 35620
1100 20797 11758 35620
1101 27 11766 35620
1102 1509 11772 35620
1103 503 11772 35620
1104 1561 11776 35620
1105 1378 11778 35620
1106 10892 11779 35620
1107 3023 11782 35620
1108 317 11782 35620
1109 227 11783 35620
1110 30186 11787 35620
1111 1321 11791 35620
1112 1473 11793 35620
1113 1530 11801 35620
1114 50642 11930 35620
1115 648 11937 35620
1116 21277 11940 35620
1117 30212 11949 35620
1118 561 11950 35620
1119 127 11950 35620
1120 52108 12023 10580
1121 215 12033 10580
1122 1404 12033 10580
1123 617 12054 10580
1124 1101 12057 10580
1125 21480 12065 10580
1126 1180 12065 10580
1127 2223 12065 0
1128 2713 12065 10580
1129 31321 12118 10580
1130 741 12121 10580
1131 39 12136 0
1132 80552 12137 10580
1133 1668 12143 10580
1134 1073 12144 10580
1135 1167 12144 10580
1136 1806 12157 10580
1137 438 12180 10580
1138 52061 12180 10580
1139 623 12180 10580
1140 675 12183 10580
1141 51241 12184 0
1142 528 12188 10580
1143 413 12189 10580
1144 1011 12196 10580
1145 20841 12197 28700
1146 1418 12198 10580
1147 551 12202 10580
1148 833 12204 10580
1149 930 12205 45060
1150 295 12205 10580
1151 31415 12205 10580
1152 80808 12206 10580
1153 1080 12208 10580
1154 1304 12208 10580
1155 913 12208 10580
1156 1152 12209 10580
1157 31311 12243 20940
1158 1742 12302 10580
1159 1684 12306 10580
1160 1401 12306 10580
1161 1346 12309 10580
1162 31060 12382 24020
1163 30250 12401 28740
1164 31476 12404 40140
1165 294 12441 0
1166 1791 12455 0
1167 507 12455 0
1168 3086 12469 0
1169 976 12477 28740
1170 10530 12477 0
1171 1002 12487 28740
1172 30455 12487 28740
1173 1751 12494 28740
1174 982 12508 39100
1175 1160 12508 39100
1176 30228 12521 0
1177 1458 12522 39100
1178 3 12524 39100
1179 811 12528 28740
1180 72 12533 39100
1181 32 12534 0
1182 80250 12534 0
1183 765 12542 28740
1184 1146 12545 39100
1185 2682 12546 39100
1186 1069 12564 39100
1187 50623 12586 39100
1188 2630 12589 28740
1189 21704 12590 39100
1190 1528 12590 39100
1191 20599 12590 37860
1192 30258 12590 39100
1193 20139 12601 39100
1194 1417 12603 39100
1195 368 12726 0
1196 1343 12729 39100
1197 403 12734 0
1198 521 12751 0
1199 357 12754 0
1200 1459 12801 24020
1201 540 12804 24020
1202 1098 12804 24020
1203 1350 12804 24020
1204 944 12809 24020
1205 1537 12822 10580
1206 80706 12828 24020
1207 2870 12833 10580
1208 2963 12839 24020
1209 3065 12862 24020
1210 939 12865 24020
1211 777 12866 10580
1212 31229 12866 10580
1213 825 12885 24020
1214 371 12901 0
1215 30213 12901 0
1216 20514 12920 0
1217 446 12921 0
1218 1473 12936 0
1219 20086 12953 0
1220 20407 12962 0
1221 837 12966 0
1222 2585 12983 0
1223 30201 12986 0
1224 101 12986 0
1225 1558 12996 0
1226 80345 13021 0
1227 30090 13027 45060
1228 655 13027 45060
1229 1263 13027 45060
1230 1476 13036 45060
1231 20586 13037 45060
1232 299 13039 45060
1233 1266 13039 45060
1234 646 13039 45060
1235 30236 13039 45060
1236 878 13041 45060
1237 52074 13045 27060
1238 642 13045 0
1239 30424 13045 0
1240 684 13053 27060
1241 1198 13057 45060
1242 1045 13057 45060
1243 3052 13064 0
1244 1741 13069 45060
1245 570 13076 45060
1246 1515 13078 45060
1247 21 13081 0
1248 21364 13082 45060
1249 1208 13084 45060
1250 614 13084 45060
1251 20632 13090 45060
1252 30202 13118 0
1253 109 13132 45060
1254 30398 13143 0
1255 2651 13207 45060
1256 52 13210 45060
1257 565 13210 45060
1258 4 13212 45060
1259 1181 13212 45060
1260 949 13212 45060
1261 30278 13212 45060
1262 543 13214 45060
1263 688 13214 45060
1264 51132 13252 35620
1265 1246 13308 46540
1266 20994 13316 46540
1267 463 13316 46540
1268 71 13319 46540
1269 155 13323 46540
1270 1768 13340 46540
1271 20359 13365 46540
1272 451 13425 46540
1273 1233 13439 0
1274 326 13439 0
1275 195 13440 46540
1276 2385 13440 46540
1277 573 13440 46540
1278 28 13464 0
1279 1333 13502 46540
1280 31037 13502 46540
1281 80381 13602 19100
1282 80556 13602 35620
1283 20394 13637 45060
1284 30753 13642 0
1285 2601 13655 0
1286 107 13662 0
1287 671 13662 0
1288 31165 13662 0
1289 128 13669 0
1290 339 13732 13780
1291 596 13748 13780
1292 1108 13760 13780
1293 1122 13760 13780
1294 30169 13760 13780
1295 584 13790 13780
1296 433 13803 0
1297 1684 13813 0
1298 30755 13814 0
1299 30817 13830 0
